Ano;Mês;Dia;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);LATITUDE;LONGITUDE;ALTITUDE
2020;07;25;14;0;976,8;977;976,7;854,3;23,6;15,1;24,2;22,3;15,8;15;65;59;59;132;13,6;4,7;-9,388323;-40,523262;372,72
2020;07;25;15;0;976,1;976,8;976,1;1358,8;25,4;13,5;25,7;22,8;15,4;13,5;63;48;48;146;11,7;5,7;-9,388323;-40,523262;372,72
2020;07;25;16;0;975,2;976,2;975,2;1394,2;26,4;12,9;26,7;25,4;14,1;12,7;48;43;43;123;10,5;5,3;-9,388323;-40,523262;372,72
2020;07;25;17;0;974;975,2;974;1543,1;28,2;12,3;28,2;26,4;13,3;11,8;43;38;38;128;10,1;5;-9,388323;-40,523262;372,72
2020;07;25;18;0;973,4;974,1;973,4;1688,1;28,5;12;29;27,6;12,3;11;38;34;36;121;9,9;4,7;-9,388323;-40,523262;372,72
2020;07;25;19;0;973,1;973,4;973,1;1283,8;28;11,3;29,2;27,6;12,5;11,3;37;35;35;130;10;5,5;-9,388323;-40,523262;372,72
2020;07;25;20;0;973,1;973,2;973;784,3;27,6;12,3;28,4;27,6;12,3;11,1;39;34;39;154;9,4;4,4;-9,388323;-40,523262;372,72
2020;07;25;21;0;973,6;973,6;973,1;174,8;26,3;12,5;27,6;26,3;13;12,1;43;39;42;144;9,3;3,6;-9,388323;-40,523262;372,72
2020;07;25;22;0;973,8;973,9;973,6;;25,5;12,9;26,4;25,5;12,9;12,3;46;42;46;145;8,6;4,4;-9,388323;-40,523262;372,72
2020;07;25;23;0;974,2;974,2;973,8;;24,9;13,6;25,5;24,9;13,6;12,9;49;46;49;143;9,1;4,8;-9,388323;-40,523262;372,72
2020;07;26;00;0;974,7;974,8;974,2;;24,3;14,5;24,9;24,3;14,5;13,6;54;49;54;142;9,2;4,6;-9,388323;-40,523262;372,72
2020;07;26;01;0;975,3;975,3;974,7;;23,4;14,3;24,3;23,4;14,8;14,3;57;54;57;133;10,8;4,9;-9,388323;-40,523262;372,72
2020;07;26;02;0;975,6;975,6;975,3;;22,4;14,1;23,4;22,4;14,5;14;59;57;59;141;9,1;4,5;-9,388323;-40,523262;372,72
2020;07;26;03;0;975,5;975,6;975,5;;21,6;14,3;22,4;21,6;14,3;14,1;63;59;63;134;8,7;3,6;-9,388323;-40,523262;372,72
2020;07;26;04;0;975,6;975,7;975,5;;20,8;14,3;21,6;20,8;14,4;14,3;67;63;67;132;6,4;3,5;-9,388323;-40,523262;372,72
2020;07;26;05;0;975,7;975,8;975,6;;19,9;14,2;20,8;19,9;14,3;14,2;70;67;70;133;6,4;3,3;-9,388323;-40,523262;372,72
2020;07;26;06;0;975,2;975,7;975,2;;19,2;14,1;19,9;19,2;14,2;14,1;72;70;72;133;6,5;3,3;-9,388323;-40,523262;372,72
2020;07;26;07;0;975;975,2;975;;18,5;14,2;19,2;18,5;14,2;14;76;72;76;134;6,8;2,9;-9,388323;-40,523262;372,72
2020;07;26;08;0;975,1;975,1;975;;18,3;14,4;18,5;18,2;14,4;14,1;78;76;78;142;5,9;3,3;-9,388323;-40,523262;372,72
2020;07;26;09;0;975,3;975,3;975,1;;18,1;14,7;18,3;18,1;14,7;14,4;80;78;80;133;6,1;3,6;-9,388323;-40,523262;372,72
2020;07;26;10;0;975,8;975,8;975,3;74,8;18,1;14,8;18,1;17,8;14,8;14,5;82;80;81;122;5,9;2,6;-9,388323;-40,523262;372,72
2020;07;26;11;0;976,3;976,3;975,8;492;19,5;15,2;19,5;18,1;15,2;14,6;81;76;76;129;6;3,8;-9,388323;-40,523262;372,72
2020;07;26;12;0;977;977;976,3;1043,4;21,3;15,3;21,5;19,4;15,7;15,1;76;69;69;132;8,1;4,4;-9,388323;-40,523262;372,72
2020;07;26;13;0;976,9;977,1;976,9;946,4;22,9;16,3;22,9;21;16,3;15,2;71;66;66;109;9,1;3,7;-9,388323;-40,523262;372,72
2020;07;26;14;0;976,3;976,9;976,3;1299,8;25,3;15,6;25,3;22,8;16,2;15,1;66;55;55;107;9,6;4,5;-9,388323;-40,523262;372,72
2020;07;26;15;0;975,7;976,3;975,7;1597,8;26,7;14,8;26,9;25,1;15,3;13,7;55;46;48;103;10,8;5,6;-9,388323;-40,523262;372,72
2020;07;26;16;0;974,8;975,7;974,8;2497,3;28,3;14,1;28,5;26,6;15,2;13,9;48;42;42;100;10,6;5,1;-9,388323;-40,523262;372,72
2020;07;26;17;0;973,6;974,8;973,6;2227,2;29,8;11,6;30,1;27,9;14,2;11,1;42;33;33;109;10,7;4,4;-9,388323;-40,523262;372,72
2020;07;26;18;0;972,9;973,6;972,9;1874,1;29,7;12,4;30,7;28,9;12,4;11,1;34;31;34;113;10,6;5,1;-9,388323;-40,523262;372,72
2020;07;26;19;0;972,6;972,9;972,6;1136,4;28,6;13,5;30;28,5;13,5;12,4;40;34;40;115;10,9;4,9;-9,388323;-40,523262;372,72
2020;07;26;20;0;972,6;972,6;972,5;607;28,5;10,5;29,2;28,1;14,1;10,4;41;33;33;133;9,6;5;-9,388323;-40,523262;372,72
2020;07;26;21;0;972,8;972,8;972,6;184,5;27,5;10,9;28,6;27,5;10,9;10,3;35;32;35;121;9,1;3,3;-9,388323;-40,523262;372,72
2020;07;26;22;0;973,1;973,1;972,7;;26,6;11,5;27,5;26,6;11,6;10,9;39;35;39;134;7,8;4,5;-9,388323;-40,523262;372,72
2020;07;26;23;0;973,8;973,8;973,1;;25,5;12,4;26,6;25,5;12,4;11,5;44;39;44;125;7,8;3,6;-9,388323;-40,523262;372,72
2020;07;27;00;0;974,4;974,4;973,8;;24,5;13,6;25,5;24,5;13,6;12,4;51;44;51;125;7,2;3,5;-9,388323;-40,523262;372,72
2020;07;27;01;0;974,8;974,8;974,4;;23,6;13,9;24,5;23,6;13,9;13,7;54;51;54;118;6,6;3;-9,388323;-40,523262;372,72
2020;07;27;02;0;975,2;975,3;974,8;;23;14,6;23,6;22,9;14,6;13,9;59;54;59;119;8,5;3,7;-9,388323;-40,523262;372,72
2020;07;27;03;0;975,1;975,3;975,1;;22,3;14,7;23;22,3;14,7;14,6;62;59;62;113;7,3;3,5;-9,388323;-40,523262;372,72
2020;07;27;04;0;974,8;975,1;974,8;;21,7;15,1;22,3;21,7;15,1;14,7;66;62;66;120;7,3;3,9;-9,388323;-40,523262;372,72
2020;07;27;05;0;974,4;974,8;974,4;;20,8;15,1;21,7;20,8;15,1;15;70;66;70;125;7,2;4;-9,388323;-40,523262;372,72
2020;07;27;06;0;974,3;974,5;974,3;;20,1;14,9;20,8;20,1;15,1;14,9;72;70;72;118;7,2;2,5;-9,388323;-40,523262;372,72
2020;07;27;07;0;974,3;974,4;974,2;;19,6;14,8;20,1;19,5;15;14,7;74;72;74;115;5,5;1,9;-9,388323;-40,523262;372,72
2020;07;27;08;0;974,8;974,8;974,3;;19,2;15,2;19,6;19;15,2;14,7;77;74;77;133;4,7;2,8;-9,388323;-40,523262;372,72
2020;07;27;09;0;975,2;975,2;974,8;;18,7;15,1;19,2;18,5;15,2;14,7;80;77;80;128;4,7;2,2;-9,388323;-40,523262;372,72
2020;07;27;10;0;975,6;975,6;975,2;74,1;18,9;15,5;18,9;18,4;15,5;15;81;80;80;124;4,6;2,8;-9,388323;-40,523262;372,72
2020;07;27;11;0;976,2;976,2;975,6;619,2;20,7;16,1;20,7;18,9;16,1;15,5;81;75;75;128;6,6;3,7;-9,388323;-40,523262;372,72
2020;07;27;12;0;976,4;976,4;976,2;1255,5;23,3;15,8;23,4;20,7;16,5;15,4;75;62;63;114;7,5;3,9;-9,388323;-40,523262;372,72
2020;07;27;13;0;976,2;976,4;976,2;1522,5;25,5;15,3;25,5;23,3;15,9;14,6;63;53;53;116;9,6;5;-9,388323;-40,523262;372,72
2020;07;27;14;0;975,8;976,3;975,8;1413,5;25,8;14,8;26,7;24,5;15,5;14,5;55;49;51;105;9,8;5,6;-9,388323;-40,523262;372,72
2020;07;27;15;0;975,1;975,8;975,1;1626,3;26,9;14;28;25,2;15,5;13,8;52;43;45;113;11,6;5;-9,388323;-40,523262;372,72
2020;07;27;16;0;974,1;975,1;974,1;1418,4;28,1;14,8;28,4;26,6;15,1;13,7;46;42;44;106;10,8;4,7;-9,388323;-40,523262;372,72
2020;07;27;17;0;973,3;974,2;973,3;1450;28;15,2;28,8;27,2;15,9;14,5;47;44;46;117;8,9;4,5;-9,388323;-40,523262;372,72
2020;07;27;18;0;972,7;973,3;972,7;1239,4;28,2;15,6;29,2;27,6;15,8;14,9;47;43;46;116;9,6;4,2;-9,388323;-40,523262;372,72
2020;07;27;19;0;972,3;972,7;972,3;962,6;29,1;14,8;29,1;27,8;16,1;14,8;47;42;42;99;8;3,5;-9,388323;-40,523262;372,72
2020;07;27;20;0;972,3;972,4;972,3;322,6;28,5;14,4;29,1;28,3;14,7;14,1;42;41;42;115;9,5;4,1;-9,388323;-40,523262;372,72
2020;07;27;21;0;972,8;972,8;972,3;96,4;26,5;15,4;28,5;26,5;15,4;14,2;51;42;51;120;10,8;5,7;-9,388323;-40,523262;372,72
2020;07;27;22;0;973,6;973,6;972,8;;24,6;16,7;26,5;24,6;16,9;15,5;62;51;61;122;10,8;6;-9,388323;-40,523262;372,72
2020;07;27;23;0;974,6;974,6;973,6;;23;16,9;24,6;23;17;16,5;68;61;68;115;12,5;4,8;-9,388323;-40,523262;372,72
2020;07;28;00;0;975;975;974,6;;22,5;17;23;22,5;17;16,6;71;68;71;123;9,4;3,8;-9,388323;-40,523262;372,72
2020;07;28;01;0;975,3;975,3;975;;22;17,1;22,6;22;17,3;17,1;74;71;74;126;7,3;4;-9,388323;-40,523262;372,72
2020;07;28;02;0;975,1;975,4;975,1;;21,9;16,4;22;21,9;17,1;16,4;74;71;71;127;7,8;4,6;-9,388323;-40,523262;372,72
2020;07;28;03;0;975,1;975,2;975,1;;21,2;16;21,9;21,2;16,4;16;72;71;72;132;9,2;4,2;-9,388323;-40,523262;372,72
2020;07;28;04;0;974,8;975,1;974,8;;20,5;15,3;21,2;20,5;16;15,3;72;72;72;133;7,5;3,3;-9,388323;-40,523262;372,72
2020;07;28;05;0;974,5;974,8;974,5;;19,9;15,3;20,5;19,9;15,4;15,3;75;72;75;141;7,7;3,4;-9,388323;-40,523262;372,72
2020;07;28;06;0;974,4;974,5;974,3;;19,4;15,1;19,9;19,4;15,4;15,1;76;75;76;149;6,6;3,3;-9,388323;-40,523262;372,72
2020;07;28;07;0;974,3;974,4;974,3;;19,1;15;19,4;19,1;15,1;14,9;77;76;77;140;6,3;2,4;-9,388323;-40,523262;372,72
2020;07;28;08;0;974,9;974,9;974,3;;18,6;15;19,1;18,6;15,1;15;80;77;80;141;5,1;2,4;-9,388323;-40,523262;372,72
2020;07;28;09;0;975,1;975,1;974,9;;18,4;15,2;18,6;18,4;15,3;15,1;82;80;82;138;5,1;3,1;-9,388323;-40,523262;372,72
2020;07;28;10;0;975,6;975,6;975,1;73,1;18,5;15,3;18,5;18,3;15,4;15,1;83;82;82;114;5,4;2,8;-9,388323;-40,523262;372,72
2020;07;28;11;0;976,4;976,4;975,6;638,1;20;15,7;20;18,5;15,7;15,3;82;76;76;128;5,8;3,7;-9,388323;-40,523262;372,72
2020;07;28;12;0;976,7;976,7;976,4;1283;22,6;14,8;22,7;20;15,9;14,7;76;61;62;124;9,6;5,6;-9,388323;-40,523262;372,72
2020;07;28;13;0;976,7;976,9;976,6;1353,8;24,6;15;24,7;22,5;15,3;14,6;62;54;55;119;9,9;4,8;-9,388323;-40,523262;372,72
2020;07;28;14;0;975,9;976,7;975,9;2209,2;26,3;12,8;27;24,3;15;12,6;55;42;43;119;9,8;4,1;-9,388323;-40,523262;372,72
2020;07;28;15;0;974,6;975,9;974,6;2416,2;28,9;9,7;29,3;26,3;13;9,5;43;30;30;104;8,5;4,1;-9,388323;-40,523262;372,72
2020;07;28;16;0;973,5;974,6;973,5;2418,8;29,4;9,1;30,4;28,5;10,3;9,1;31;28;28;129;11,5;6,2;-9,388323;-40,523262;372,72
2020;07;28;17;0;972,6;973,5;972,6;2252,5;30,5;11,3;31;29;11,5;9,2;31;28;31;119;11,7;5,5;-9,388323;-40,523262;372,72
2020;07;28;18;0;971,8;972,6;971,7;1904,5;30,4;12,2;30,6;29,6;12,3;10,8;33;30;33;121;12,6;5,8;-9,388323;-40,523262;372,72
2020;07;28;19;0;971,6;971,8;971,6;1367,4;30;12,5;30,9;29,5;12,8;11,9;35;32;34;120;10,7;6,1;-9,388323;-40,523262;372,72
2020;07;28;20;0;971,9;971,9;971,5;787,5;29,6;12,9;30,7;29,4;12,9;12,1;36;33;36;119;10,4;5,1;-9,388323;-40,523262;372,72
2020;07;28;21;0;972,5;972,5;971,9;192,7;27,4;14,8;29,6;27,4;14,8;12,8;46;36;46;145;10;5;-9,388323;-40,523262;372,72
2020;07;28;22;0;973,2;973,2;972,5;;25,6;16;27,4;25,6;16;14,8;56;46;56;135;9,9;5,3;-9,388323;-40,523262;372,72
2020;07;28;23;0;973,9;973,9;973,2;;24;16,8;25,6;24;16,8;16;64;56;64;138;10;4,4;-9,388323;-40,523262;372,72
2020;07;29;00;0;974,6;974,6;973,9;;23;17,3;24;23;17,3;16,8;70;64;70;137;10,2;4,7;-9,388323;-40,523262;372,72
2020;07;29;01;0;974,9;975;974,6;;22,5;17,9;23;22,5;17,9;17,3;75;70;75;135;9;4,2;-9,388323;-40,523262;372,72
2020;07;29;02;0;975,4;975,4;974,9;;22,3;17,9;22,5;22,1;18;17,9;77;75;77;136;9;4,7;-9,388323;-40,523262;372,72
2020;07;29;03;0;975,3;975,4;975,3;;21,9;17,7;22,3;21,9;18;17,7;77;76;77;132;8,7;4,7;-9,388323;-40,523262;372,72
2020;07;29;04;0;974,9;975,3;974,9;;21,4;17,5;22;20,8;17,9;17,3;82;75;78;138;9,7;4,6;-9,388323;-40,523262;372,72
2020;07;29;05;0;974,4;974,9;974,4;;20,5;17,3;21,4;20,5;17,4;17,2;82;78;82;145;8,5;3,9;-9,388323;-40,523262;372,72
2020;07;29;06;0;974,1;974,4;974,1;;20,6;17,2;20,7;20,4;17,3;17,2;83;81;81;135;8,3;3,5;-9,388323;-40,523262;372,72
2020;07;29;07;0;974,2;974,2;974;;20,5;17;20,7;20,5;17,3;17;82;80;81;132;9,2;4,3;-9,388323;-40,523262;372,72
2020;07;29;08;0;974,5;974,5;974,1;;20,1;17;20,5;20,1;17,1;16,9;83;80;83;125;7,8;3,7;-9,388323;-40,523262;372,72
2020;07;29;09;0,2;975;975,1;974,5;;18,9;16,8;20,1;18,8;17,1;16,7;88;83;88;150;7,3;3,6;-9,388323;-40,523262;372,72
2020;07;29;10;0,2;975,4;975,4;975;86,3;19,1;16,5;19,1;18,6;16,9;16,5;88;85;85;148;8,8;3,9;-9,388323;-40,523262;372,72
2020;07;29;11;0;975,8;975,8;975,4;623,1;20,3;16,1;20,7;19;16,7;16;85;76;77;138;9,5;4,6;-9,388323;-40,523262;372,72
2020;07;29;12;0;976,3;976,4;975,8;1043;22,5;16,5;22,6;20,3;17;16,1;78;69;69;136;10,6;5,4;-9,388323;-40,523262;372,72
2020;07;29;13;0;976,5;976,6;976,3;1370,9;23,5;16,3;23,8;22;16,8;16;70;63;64;123;10,9;5,9;-9,388323;-40,523262;372,72
2020;07;29;14;0;976;976,6;976;1532,6;25,5;16;25,5;23,2;16,6;15,6;65;56;56;153;10,9;4,3;-9,388323;-40,523262;372,72
2020;07;29;15;0;975,2;976;975,2;1434,6;26,4;15,8;26,9;24,8;16,4;15,4;57;52;52;126;9,5;4,8;-9,388323;-40,523262;372,72
2020;07;29;16;0;974,1;975,2;974,1;1601,2;26,9;15,8;27,1;25,2;16,7;15,5;57;51;51;138;9,7;4,3;-9,388323;-40,523262;372,72
2020;07;29;17;0;973,2;974,1;973,2;1309;26,8;15,6;28,1;25,7;16,4;15,3;55;48;50;143;8,7;3,8;-9,388323;-40,523262;372,72
2020;07;29;18;0;972,7;973,3;972,7;1556;28,3;15,7;29,1;26,8;16;15;51;44;46;128;9,9;5,4;-9,388323;-40,523262;372,72
2020;07;29;19;0;972,6;972,7;972,5;1049,1;27,3;15,3;28,9;27,1;15,9;15;49;44;48;123;9,9;5,5;-9,388323;-40,523262;372,72
2020;07;29;20;0;972,9;972,9;972,6;793,8;27,4;15,2;28;27;15,8;15,2;50;47;47;123;10;5;-9,388323;-40,523262;372,72
2020;07;29;21;0;973,2;973,2;972,8;166,2;25,9;15,7;27,4;25,9;15,8;15,1;53;47;53;123;9,3;4,7;-9,388323;-40,523262;372,72
2020;07;29;22;0;973,9;973,9;973,2;;25,2;15,9;25,9;25,2;16;15,6;56;53;56;130;8,3;3,6;-9,388323;-40,523262;372,72
2020;07;29;23;0;974,5;974,5;973,9;;24,8;15,8;25,2;24,7;15,9;15,8;58;56;58;134;7;3,6;-9,388323;-40,523262;372,72
2020;07;30;00;0;974,9;974,9;974,5;;24,2;16;24,8;24,2;16;15,8;60;58;60;125;7;3,5;-9,388323;-40,523262;372,72
2020;07;30;01;0;975,3;975,3;974,9;;23,3;16,5;24,1;23,3;16,6;15,9;66;60;66;123;6,8;3,2;-9,388323;-40,523262;372,72
2020;07;30;02;0;975,5;975,5;975,3;;22,6;16,6;23,3;22,6;16,6;16,5;69;66;69;124;7,6;3,1;-9,388323;-40,523262;372,72
2020;07;30;03;0;975,7;975,7;975,5;;22,2;16,6;22,6;22,2;16,7;16,5;71;69;71;124;6,3;3,2;-9,388323;-40,523262;372,72
2020;07;30;04;0;975,2;975,7;975,2;;21,7;16,4;22,2;21,7;16,6;16,4;72;71;72;122;7,3;3,6;-9,388323;-40,523262;372,72
2020;07;30;05;0;974,6;975,2;974,6;;21,4;16,3;21,7;21,4;16,5;16,3;73;72;73;135;7,7;3,5;-9,388323;-40,523262;372,72
2020;07;30;06;0;974,3;974,6;974,3;;20,9;16,1;21,4;20,9;16,2;16,1;74;72;74;129;9,5;5,5;-9,388323;-40,523262;372,72
2020;07;30;07;0;974,7;974,8;974,4;;20,7;16,1;20,9;20,7;16,1;16;75;74;75;133;9,5;3,2;-9,388323;-40,523262;372,72
2020;07;30;08;0;975,1;975,1;974,7;;20,1;15,8;20,7;20;16,1;15,7;76;74;76;132;9,6;4,8;-9,388323;-40,523262;372,72
2020;07;30;09;0;975,4;975,4;975,1;;19,4;15,4;20,1;19,4;15,8;15,4;78;76;78;134;9;4,1;-9,388323;-40,523262;372,72
2020;07;30;10;0;975,9;975,9;975,4;70,8;19,4;15,4;19,4;19,1;15,4;15,3;78;77;77;125;7,8;3;-9,388323;-40,523262;372,72
2020;07;30;11;0;976,5;976,5;975,9;622,9;20,8;14,9;21,1;19,4;15,6;14,9;77;69;69;146;8,1;4,1;-9,388323;-40,523262;372,72
2020;07;30;12;0;976,8;976,8;976,5;1255;23;13,3;23;20,6;15,1;13,2;69;55;55;123;11,4;6;-9,388323;-40,523262;372,72
2020;07;30;13;0;976,6;976,8;976,6;1699,7;24;12,6;24,4;22,8;13,7;12,6;55;49;49;137;11,4;5,1;-9,388323;-40,523262;372,72
2020;07;30;14;0;976,2;976,6;976,2;2178,9;26;12,3;26,1;24;13,2;11,5;49;41;42;136;12,1;6,2;-9,388323;-40,523262;372,72
2020;07;30;15;0;975,2;976,2;975,2;2388,7;26,8;11,1;27,9;25,5;12,4;10,7;43;36;38;142;10,5;4,8;-9,388323;-40,523262;372,72
2020;07;30;16;0;974,3;975,2;974,3;2402,1;28,4;10,6;28,7;26,9;11,6;10,1;38;33;33;127;10,9;5,6;-9,388323;-40,523262;372,72
2020;07;30;17;0;973,1;974,3;973,1;2239,7;28,3;10,1;29,4;27,7;10,8;9,7;34;31;32;139;10,1;5;-9,388323;-40,523262;372,72
2020;07;30;18;0;972,5;973,1;972,5;1851,8;29,2;9,8;29,7;28,3;10,7;9,4;32;29;30;145;10,1;4,5;-9,388323;-40,523262;372,72
2020;07;30;19;0;972,3;972,5;972,2;1389,3;28,7;8,9;29,6;28,4;9,8;8,8;30;29;29;128;9,6;5,5;-9,388323;-40,523262;372,72
2020;07;30;20;0;972,4;972,5;972,2;785,3;27,9;9,3;28,9;27,8;9,5;8,3;32;28;31;135;9,7;4,8;-9,388323;-40,523262;372,72
2020;07;30;21;0;972,9;972,9;972,4;188,1;26,8;8,9;28;26,8;9,6;8,4;32;31;32;132;9,9;3,7;-9,388323;-40,523262;372,72
2020;07;30;22;0;973,4;973,5;972,9;;25,9;9,6;26,8;25,9;9,9;8,9;36;32;36;149;8,7;4,4;-9,388323;-40,523262;372,72
2020;07;30;23;0;973,9;973,9;973,4;;25;10,3;25,9;25;10,3;9,5;40;36;40;150;8;3,7;-9,388323;-40,523262;372,72
2020;07;31;00;0;974,7;974,7;973,9;;23,9;11,4;25;23,9;11,4;10,3;45;40;45;150;6,5;2,6;-9,388323;-40,523262;372,72
2020;07;31;01;0;975;975;974,7;;22,8;11,8;23,9;22,8;11,8;11,4;50;45;50;147;5,8;3,1;-9,388323;-40,523262;372,72
2020;07;31;02;0;975,4;975,4;975;;22,2;12,5;22,9;22,2;12,5;11,8;54;50;54;144;7,1;3,8;-9,388323;-40,523262;372,72
2020;07;31;03;0;975,7;975,9;975,3;;21,6;13,4;22,2;21,6;13,4;12,5;59;54;59;143;9,1;4,3;-9,388323;-40,523262;372,72
2020;07;31;04;0;975,7;975,9;975,7;;20,7;13,6;21,6;20,7;13,6;13,4;64;59;64;143;7,5;2,7;-9,388323;-40,523262;372,72
2020;07;31;05;0;975,3;975,7;975,3;;20,1;14,4;20,7;20,1;14,4;13,6;70;64;70;142;6,7;3,5;-9,388323;-40,523262;372,72
2020;07;31;06;0;974,9;975,3;974,9;;19,6;14,6;20,1;19,6;14,7;14,4;73;70;73;148;7,5;3,3;-9,388323;-40,523262;372,72
2020;07;31;07;0;974,7;974,9;974,7;;19,1;14,8;19,6;19,1;14,8;14,6;76;73;76;151;7,7;2,9;-9,388323;-40,523262;372,72
2020;07;31;08;0;975;975;974,7;;18,8;15;19,1;18,8;15;14,8;78;76;78;148;6,2;3;-9,388323;-40,523262;372,72
2020;07;31;09;0;975,3;975,3;975;;18,6;15,1;18,9;18,6;15,1;15;80;78;80;139;8,1;3,3;-9,388323;-40,523262;372,72
2020;07;31;10;0;975,7;975,7;975,3;68,6;19,2;15,5;19,2;18,5;15,5;15;81;79;79;144;6,3;3,7;-9,388323;-40,523262;372,72
2020;07;31;11;0;976,3;976,4;975,7;429,1;20,5;15,6;20,5;19,2;15,7;15,3;79;74;74;133;7;3,4;-9,388323;-40,523262;372,72
2020;07;31;12;0;976,8;976,8;976,3;728,8;22;15,1;22;20,5;15,6;14,9;74;65;65;144;9,9;5,1;-9,388323;-40,523262;372,72
2020;07;31;13;0;976,7;976,9;976,6;1056,1;23,2;14,5;24,1;22;15,3;14,3;65;56;58;145;11,4;6;-9,388323;-40,523262;372,72
2020;07;31;14;0;976,2;976,7;976,1;1707,9;25,7;14,3;25,7;23,1;15;13,9;59;49;49;141;11,4;5,1;-9,388323;-40,523262;372,72
2020;07;31;15;0;975,1;976,2;975,1;2029,3;27,5;13,7;27,6;25;14,8;13,3;50;43;43;127;12;6,2;-9,388323;-40,523262;372,72
2020;07;31;16;0;974,2;975,1;974,2;1812,1;27,5;14,3;28,7;26,9;14,7;13,4;45;42;44;139;12,3;6,6;-9,388323;-40,523262;372,72
2020;07;31;17;0;973,5;974,2;973,4;1360,3;28,1;13,8;28,9;27,4;14,4;13,5;44;40;42;139;12,3;4,8;-9,388323;-40,523262;372,72
2020;07;31;18;0;973;973,5;973;1380,4;28,4;14,6;29,2;27,6;14,8;13,4;45;39;43;149;11,1;5,4;-9,388323;-40,523262;372,72
2020;07;31;19;0;973;973,1;972,9;1000,7;28,2;14,2;29,3;28;14,6;13,8;43;40;42;130;11,4;5,3;-9,388323;-40,523262;372,72
2020;07;31;20;0;973,3;973,4;972,9;683,2;28;14,2;28,9;27,7;15;14,1;44;41;43;132;11;5,2;-9,388323;-40,523262;372,72
2020;07;31;21;0;974,2;974,2;973,3;131,6;26,3;16,1;28;26,3;16,1;14,3;53;43;53;142;9,7;5,6;-9,388323;-40,523262;372,72
2020;07;31;22;0;975,4;975,4;974,2;;22,8;17,5;26,3;22,6;17,5;15,8;73;53;72;128;12;5,6;-9,388323;-40,523262;372,72
2020;07;31;23;0;975,8;975,8;975,4;;22,2;17,4;23,3;22,1;17,6;17,3;75;70;74;145;11,1;5,1;-9,388323;-40,523262;372,72
2020;08;01;00;0;976,7;976,7;975,8;;22;17,3;22,2;21,9;17,5;17,2;75;74;75;137;9,7;5,9;-9,388323;-40,523262;372,72
2020;08;01;01;0;977,2;977,2;976,7;;20,9;17,3;21,9;20,5;18,2;17,2;86;75;80;129;10;4,3;-9,388323;-40,523262;372,72
2020;08;01;02;0;977,1;977,2;977;;20,9;16,2;21,1;20,9;17,3;15,9;80;73;74;127;9,2;4,8;-9,388323;-40,523262;372,72
2020;08;01;03;0;976,6;977,1;976,6;;20,8;16,7;20,9;20,7;16,7;16,2;78;74;78;128;7,9;3,6;-9,388323;-40,523262;372,72
2020;08;01;04;0;976;976,6;976;;20,9;16,4;20,9;20,7;16,7;16,4;78;76;76;122;8,3;4,6;-9,388323;-40,523262;372,72
2020;08;01;05;0;975,5;976;975,5;;20,8;16,2;20,9;20,8;16,4;16,2;76;75;75;131;8,3;4,6;-9,388323;-40,523262;372,72
2020;08;01;06;0;975,2;975,5;975,1;;20,5;16,1;20,8;20,5;16,2;16,1;76;75;76;117;8,3;3;-9,388323;-40,523262;372,72
2020;08;01;07;0;975,3;975,3;975,1;;20,8;16,2;20,8;20,5;16,2;16,1;76;75;75;129;7,8;4,2;-9,388323;-40,523262;372,72
2020;08;01;08;0;975,6;975,6;975,2;;20,5;16,2;20,9;20,5;16,2;16,1;76;75;76;138;8,9;2,3;-9,388323;-40,523262;372,72
2020;08;01;09;0;975,9;975,9;975,6;;20,2;15,6;20,5;20,2;16,2;15,6;77;75;75;126;9,4;4,8;-9,388323;-40,523262;372,72
2020;08;01;10;0;976,1;976,1;975,8;48;20,6;15,4;20,6;20,2;15,6;15,3;75;72;72;136;10,1;4,4;-9,388323;-40,523262;372,72
2020;08;01;11;0;976,5;976,5;976,1;444,1;21,8;15,5;21,9;20,5;15,6;15,1;72;67;68;136;10,2;5,4;-9,388323;-40,523262;372,72
2020;08;01;12;0;977,1;977,1;976,5;709,4;22,3;15,1;22,8;21,4;15,6;15,1;68;63;64;147;11;5,9;-9,388323;-40,523262;372,72
2020;08;01;13;0;977,2;977,3;977,1;484,5;23,2;15,2;23,3;22,3;15,5;15;64;60;61;140;10,6;4;-9,388323;-40,523262;372,72
